"sample_id","Homo_zygote_gain","Hemi_zygote_gain","NoChange","Hemi_zygote_loss","Homo_zygote_loss","type_status","HoGain","HeGain","HeLoss","HoLoss","CNV_Changed","Gain","Loss","CNV_D","CNV_Status","Gain_n","Loss_n","Loss_ov_Gain","Loss_eq_Gain","Condition","QuantileThreshold","Cluster"
"TCGA.XQ.A8TB.01",0,0,23224,1541,11,TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,1,2,0,1,TRUE,FALSE,0.0626412657410397,"(0.031,0.0836]",2
"TCGA.Y6.A8TL.01",3,0,24153,0,620,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,1,2,0,1,TRUE,FALSE,0.0251453019050694,"[0,0.031]",1
"TCGA.Y6.A9XI.01",3,0,22972,1796,5,TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,1,2,0,1,TRUE,FALSE,0.0728123990958993,"(0.031,0.0836]",2
"TCGA.YJ.A8SW.01",339,9112,14076,1247,2,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.43186955117856,"(0.184,0.791]",4
"TCGA.YL.A8HJ.01",6,0,24109,0,661,FALSE,TRUE,FALSE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.0269212140781401,"[0,0.031]",1
"TCGA.YL.A8HK.01",151,0,21046,3562,17,TRUE,TRUE,FALSE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.15054891830804,"(0.0836,0.184]",3
"TCGA.YL.A8HL.01",1,0,22524,2240,11,TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,1,2,0,1,TRUE,FALSE,0.0908944139489829,"(0.0836,0.184]",3
"TCGA.YL.A8HM.01",88,5954,13106,3973,1655,FALSE,TRUE,TRUE,TRUE,TRUE,4,TRUE,TRUE,2,0,2,2,FALSE,FALSE,0.47102034226671,"(0.184,0.791]",4
"TCGA.YL.A8HO.01",0,6720,10384,7034,638,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,2,0,1,2,FALSE,FALSE,0.580884727155312,"(0.184,0.791]",4
"TCGA.YL.A8S8.01",15,6753,16731,0,1277,FALSE,TRUE,TRUE,FALSE,TRUE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.324709396189861,"(0.184,0.791]",4
"TCGA.YL.A8S9.01",44,1380,22136,0,1216,TRUE,TRUE,TRUE,FALSE,TRUE,3,TRUE,TRUE,2,0,2,1,TRUE,FALSE,0.106554730384243,"(0.0836,0.184]",3
"TCGA.YL.A8SA.01",6,0,22842,1905,23,TRUE,TRUE,FALSE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.0780594123345173,"(0.031,0.0836]",2
"TCGA.YL.A8SB.01",0,2682,17993,4101,0,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.273773006134969,"(0.184,0.791]",4
"TCGA.YL.A8SC.01",0,1882,20426,2405,63,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,2,0,1,2,FALSE,FALSE,0.175573135292218,"(0.0836,0.184]",3
"TCGA.YL.A8SF.01",1,1189,21802,1752,32,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.120035518243461,"(0.0836,0.184]",3
"TCGA.YL.A8SH.01",29,0,23602,0,1145,TRUE,TRUE,FALSE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.0473845657087504,"(0.031,0.0836]",2
"TCGA.YL.A8SI.01",0,0,24388,0,388,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,1,2,0,1,TRUE,FALSE,0.0156603164352599,"[0,0.031]",1
"TCGA.YL.A8SJ.01",55,0,16383,8320,18,FALSE,TRUE,FALSE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.338755247013239,"(0.184,0.791]",4
"TCGA.YL.A8SK.01",78,2930,18510,3254,4,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.252906038101388,"(0.184,0.791]",4
"TCGA.YL.A8SL.01",0,1944,12994,9745,93,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,2,0,1,2,FALSE,FALSE,0.475540845979981,"(0.184,0.791]",4
"TCGA.YL.A8SO.01",10,3304,18942,2496,24,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.235469809493058,"(0.184,0.791]",4
"TCGA.YL.A8SP.01",1,1021,21875,1864,15,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.117089118501776,"(0.0836,0.184]",3
"TCGA.YL.A8SQ.01",323,7423,7078,9951,1,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.714320309977397,"(0.184,0.791]",4
"TCGA.YL.A8SR.01",0,2797,19770,2196,13,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.202050371327091,"(0.184,0.791]",4
"TCGA.YL.A9WH.01",398,8482,9373,6506,17,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.621690345495641,"(0.184,0.791]",4
"TCGA.YL.A9WI.01",18,7215,16453,1090,0,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.335929932192444,"(0.184,0.791]",4
"TCGA.YL.A9WJ.01",1,2303,21287,0,1185,TRUE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.140821762996448,"(0.0836,0.184]",3
"TCGA.YL.A9WK.01",1,2912,14322,7268,273,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,2,0,1,2,FALSE,FALSE,0.421940587665483,"(0.184,0.791]",4
"TCGA.YL.A9WL.01",0,561,17038,6986,191,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,2,0,1,2,FALSE,FALSE,0.312318372618663,"(0.184,0.791]",4
"TCGA.YL.A9WX.01",0,525,22064,2062,125,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,2,0,1,2,FALSE,FALSE,0.109460768485631,"(0.0836,0.184]",3
"TCGA.YL.A9WY.01",330,965,18946,4486,49,FALSE,TRUE,TRUE,TRUE,TRUE,4,TRUE,TRUE,2,0,2,2,FALSE,FALSE,0.23530836293187,"(0.184,0.791]",4
"TCGA.ZG.A8QW.01",6,0,22897,1867,6,TRUE,TRUE,FALSE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.0758395221181789,"(0.031,0.0836]",2
"TCGA.ZG.A8QX.01",2,1164,22928,0,682,TRUE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.07458831126897,"(0.031,0.0836]",2
"TCGA.ZG.A8QY.01",169,0,22615,0,1992,TRUE,TRUE,FALSE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.0872215046819503,"(0.0836,0.184]",3
"TCGA.ZG.A8QZ.01",2,1031,22777,0,966,TRUE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.0806829189538263,"(0.031,0.0836]",2
"TCGA.ZG.A9KY.01",612,2971,11882,9022,289,FALSE,TRUE,TRUE,TRUE,TRUE,4,TRUE,TRUE,2,0,2,2,FALSE,FALSE,0.520422989990313,"(0.184,0.791]",4
"TCGA.ZG.A9L0.01",44,8378,10090,5699,565,FALSE,TRUE,TRUE,TRUE,TRUE,4,TRUE,TRUE,2,0,2,2,FALSE,FALSE,0.592751049402648,"(0.184,0.791]",4
"TCGA.ZG.A9L1.01",0,8592,14828,0,1356,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.40151759767517,"(0.184,0.791]",4
"TCGA.ZG.A9L2.01",676,0,22562,1534,4,TRUE,TRUE,FALSE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.0893606716176945,"(0.0836,0.184]",3
"TCGA.ZG.A9L4.01",0,0,21965,2777,34,TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,1,2,0,1,TRUE,FALSE,0.11345657087504,"(0.0836,0.184]",3
"TCGA.ZG.A9L5.01",531,8366,6117,8905,857,FALSE,TRUE,TRUE,TRUE,TRUE,4,TRUE,TRUE,2,0,2,2,FALSE,FALSE,0.753107846302874,"(0.184,0.791]",4
"TCGA.ZG.A9L6.01",1,442,23264,0,1069,TRUE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.0610268001291572,"(0.031,0.0836]",2
"TCGA.ZG.A9L9.01",3,3627,13446,7394,306,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,2,0,1,2,FALSE,FALSE,0.457297384565709,"(0.184,0.791]",4
"TCGA.ZG.A9LB.01",556,7292,11247,5548,133,FALSE,TRUE,TRUE,TRUE,TRUE,4,TRUE,TRUE,2,0,2,2,FALSE,FALSE,0.546052631578947,"(0.184,0.791]",4
"TCGA.ZG.A9LM.01",0,3038,10823,10868,47,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,2,0,1,2,FALSE,FALSE,0.563165967064902,"(0.184,0.791]",4
"TCGA.ZG.A9LN.01",705,4446,19351,0,274,FALSE,TRUE,TRUE,FALSE,TRUE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.21896189861156,"(0.184,0.791]",4
"TCGA.ZG.A9LS.01",442,3210,18283,2839,2,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.262068130448821,"(0.184,0.791]",4
"TCGA.ZG.A9LU.01",9,2095,18466,4195,11,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.254681950274459,"(0.184,0.791]",4
"TCGA.ZG.A9LY.01",1,3349,20001,0,1425,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.192726832418469,"(0.184,0.791]",4
"TCGA.ZG.A9LZ.01",0,7202,11245,6004,325,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,2,0,1,2,FALSE,FALSE,0.546133354859542,"(0.184,0.791]",4
"TCGA.ZG.A9M4.01",54,6841,6876,11005,0,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.722473361317404,"(0.184,0.791]",4
"TCGA.ZG.A9MC.01",256,599,22464,1427,30,TRUE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.0933161123668066,"(0.0836,0.184]",3
"TCGA.ZG.A9N3.01",511,6079,8883,8696,607,FALSE,TRUE,TRUE,TRUE,TRUE,4,TRUE,TRUE,2,0,2,2,FALSE,FALSE,0.641467549241201,"(0.184,0.791]",4
"TCGA.ZG.A9ND.01",556,0,20893,3327,0,TRUE,TRUE,FALSE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.15672424927349,"(0.0836,0.184]",3
"TCGA.ZG.A9NI.01",11,7027,13682,4044,12,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.447772037455602,"(0.184,0.791]",4
